,id,name,username,created_at,protected,verified,location,description,followers_count,following_count,tweet_count,tweets,account_type,url,is_quoted_retweets
0,193494089,Paul Wight,PaulWight,2010-09-21T23:34:23.000Z,False,True,"Tampa, Florida",AEW TALENT! The official Twitter page of Paul Wight.,2483270,737,3277,Macgruber 3 lol https://t.co/QaTdrAwWqv,human,https://t.co/QaTdrAwWqv,0
1,193494089,Paul Wight,PaulWight,2010-09-21T23:34:23.000Z,False,True,"Tampa, Florida",AEW TALENT! The official Twitter page of Paul Wight.,2483270,737,3277,@TheMarkHenry  got u beat https://t.co/NA6gx8XU18,human,https://t.co/NA6gx8XU18,0
2,193494089,Paul Wight,PaulWight,2010-09-21T23:34:23.000Z,False,True,"Tampa, Florida",AEW TALENT! The official Twitter page of Paul Wight.,2483270,737,3277,Haha https://t.co/H0Sl1bvlXL,human,https://t.co/H0Sl1bvlXL,0
3,193494089,Paul Wight,PaulWight,2010-09-21T23:34:23.000Z,False,True,"Tampa, Florida",AEW TALENT! The official Twitter page of Paul Wight.,2483270,737,3277,Dashing dude right there!!😎💪 https://t.co/vWll6qgZBH,human,https://t.co/vWll6qgZBH,0
4,193494089,Paul Wight,PaulWight,2010-09-21T23:34:23.000Z,False,True,"Tampa, Florida",AEW TALENT! The official Twitter page of Paul Wight.,2483270,737,3277,RT @hackernoon: How will digital collectibles affect film production and fan engagement? @PaulWight (The Big Show) and Neil Stevenson-Moore…,human,,1
5,3011804248,nukes™,nukkuler,2015-02-02T07:02:19.000Z,False,False,"Chicago, IL | she•her",@Twitch Partner • @Madrinas Partner • @GamesDoneQuick HotFix Showrunner • Merch available at @TantrumCollect • Business Inquiries: nukkuler@gmail.com,2766,402,10113,@AirAngeltv https://t.co/4jVrqkHE1G,human,https://t.co/4jVrqkHE1G,0
6,3011804248,nukes™,nukkuler,2015-02-02T07:02:19.000Z,False,False,"Chicago, IL | she•her",@Twitch Partner • @Madrinas Partner • @GamesDoneQuick HotFix Showrunner • Merch available at @TantrumCollect • Business Inquiries: nukkuler@gmail.com,2766,402,10113,@IzzyTheSweetest https://t.co/Wnyv80X2ef,human,https://t.co/Wnyv80X2ef,0
7,3011804248,nukes™,nukkuler,2015-02-02T07:02:19.000Z,False,False,"Chicago, IL | she•her",@Twitch Partner • @Madrinas Partner • @GamesDoneQuick HotFix Showrunner • Merch available at @TantrumCollect • Business Inquiries: nukkuler@gmail.com,2766,402,10113,@QueerlyBee https://t.co/2TvEEbmxEy,human,https://t.co/2TvEEbmxEy,0
8,3011804248,nukes™,nukkuler,2015-02-02T07:02:19.000Z,False,False,"Chicago, IL | she•her",@Twitch Partner • @Madrinas Partner • @GamesDoneQuick HotFix Showrunner • Merch available at @TantrumCollect • Business Inquiries: nukkuler@gmail.com,2766,402,10113,@monistreams I'll miss you 🥺,human,,0
9,3011804248,nukes™,nukkuler,2015-02-02T07:02:19.000Z,False,False,"Chicago, IL | she•her",@Twitch Partner • @Madrinas Partner • @GamesDoneQuick HotFix Showrunner • Merch available at @TantrumCollect • Business Inquiries: nukkuler@gmail.com,2766,402,10113,@jasteriattv @tiltify https://t.co/IST1TYTrvx,human,https://t.co/IST1TYTrvx,0
