,id,name,username,created_at,protected,verified,location,description,followers_count,following_count,tweet_count,tweets,account_type,url,is_quoted_retweets
0,599992950,Shirley,Seven7_Yang,2012-06-05T07:34:38.000Z,False,False,,,2,46,1898,还记得你何时加入 Twitter 吗？我知道！#我的Twitter周年纪念日wa https://t.co/pyfuulnM5X,bot,https://t.co/pyfuulnM5X,0
1,599992950,Shirley,Seven7_Yang,2012-06-05T07:34:38.000Z,False,False,,,2,46,1898,@realDonaldTrump @FLOTUS Congratulations!honey!hope you can get through this soon.,bot,,0
2,599992950,Shirley,Seven7_Yang,2012-06-05T07:34:38.000Z,False,False,,,2,46,1898,@realDonaldTrump @FLOTUS Congratulations! Hope you can get through this soon.,bot,,0
3,599992950,Shirley,Seven7_Yang,2012-06-05T07:34:38.000Z,False,False,,,2,46,1898,@fangshimin 也不照照鏡子审视一下自己,bot,,0
4,599992950,Shirley,Seven7_Yang,2012-06-05T07:34:38.000Z,False,False,,,2,46,1898,"黃金廣場內分手
在時代門外再聚
yisiyinyue ♥️ https://t.co/TCOW2BRg12",bot,https://t.co/TCOW2BRg12,0
5,911171572626534400,Daily Glacier Bot 🤖,dailyglacier,2017-09-22T10:13:26.000Z,False,False,"Cryosphere, Earth","I am a bot. I pick a glacier at random, find two images decades apart. I tweet them to highlight the consequences of climate change.

Managed by @agrinsted",2015,171,3196,"A glacier 1989-2021, Nilka County, Ili Kazakh, Xinjiang, China 🇨🇳
https://t.co/hfQOcSeOiP
GIF: https://t.co/FXyiwIksca https://t.co/wynAEqm8sF",bot,https://t.co/hfQOcSeOiP,0
6,911171572626534400,Daily Glacier Bot 🤖,dailyglacier,2017-09-22T10:13:26.000Z,False,False,"Cryosphere, Earth","I am a bot. I pick a glacier at random, find two images decades apart. I tweet them to highlight the consequences of climate change.

Managed by @agrinsted",2015,171,3196,"A glacier 1992-2020, Gilgit-Baltistan, Pakistan 🇵🇰
https://t.co/s9YvXp402e
GIF: https://t.co/RY8kqHQpyB https://t.co/LozihSTX8C",bot,https://t.co/s9YvXp402e,0
7,911171572626534400,Daily Glacier Bot 🤖,dailyglacier,2017-09-22T10:13:26.000Z,False,False,"Cryosphere, Earth","I am a bot. I pick a glacier at random, find two images decades apart. I tweet them to highlight the consequences of climate change.

Managed by @agrinsted",2015,171,3196,"A glacier 1988-2021, Lantan, Gosaikund, Rasuwa, Bagmati Pradesh, Nepal 🇳🇵
https://t.co/33hq8mF7tw
GIF: https://t.co/u97QMb6bYY https://t.co/dbfKW87fdM",bot,https://t.co/33hq8mF7tw,0
8,911171572626534400,Daily Glacier Bot 🤖,dailyglacier,2017-09-22T10:13:26.000Z,False,False,"Cryosphere, Earth","I am a bot. I pick a glacier at random, find two images decades apart. I tweet them to highlight the consequences of climate change.

Managed by @agrinsted",2015,171,3196,"A glacier 1985-2020, British Columbia, V0J 1X0, Canada 🇨🇦
https://t.co/gv12iE2xa4
GIF: https://t.co/6kT6iKiV3O https://t.co/f7Ij4mw7Vw",bot,https://t.co/gv12iE2xa4,0
9,911171572626534400,Daily Glacier Bot 🤖,dailyglacier,2017-09-22T10:13:26.000Z,False,False,"Cryosphere, Earth","I am a bot. I pick a glacier at random, find two images decades apart. I tweet them to highlight the consequences of climate change.

Managed by @agrinsted",2015,171,3196,"A glacier 1994-2021, Greenland 🇬🇱
https://t.co/iE5A3TKm7S
GIF: https://t.co/FEqke15Hfv https://t.co/YKdhs1AtAs",bot,https://t.co/iE5A3TKm7S,0
10,379710889,VCATION,vcationmusic,2011-09-25T12:37:12.000Z,False,False,Stockholm,'Miss U' out now!,29993,19646,112,"Every broken heart has its own story to tell.🫀

‘Miss U’ available on all streaming platforms.

https://t.co/0KPyMcZfjn https://t.co/PQYuYUbJga",human,https://t.co/0KPyMcZfjn,0
11,379710889,VCATION,vcationmusic,2011-09-25T12:37:12.000Z,False,False,Stockholm,'Miss U' out now!,29993,19646,112,"Challenge the present and fearlessly shape the future🫀

https://t.co/BRDlUkxIYI https://t.co/O26Ao5BGAx",human,https://t.co/BRDlUkxIYI,0
12,379710889,VCATION,vcationmusic,2011-09-25T12:37:12.000Z,False,False,Stockholm,'Miss U' out now!,29993,19646,112,"I can still smell you on my skin, I miss you…

Who do you miss? 🫀 https://t.co/hkgROiIto9",human,https://t.co/hkgROiIto9,0
13,379710889,VCATION,vcationmusic,2011-09-25T12:37:12.000Z,False,False,Stockholm,'Miss U' out now!,29993,19646,112,"'Miss U' is live on all streaming platforms!

https://t.co/bh8LrHVR6a https://t.co/81DUdnny8F",human,https://t.co/bh8LrHVR6a,0
14,379710889,VCATION,vcationmusic,2011-09-25T12:37:12.000Z,False,False,Stockholm,'Miss U' out now!,29993,19646,112,"Listen to our latest single 'Miss U'

https://t.co/BRDlUkxIYI https://t.co/bTwsOfSuF0",human,https://t.co/BRDlUkxIYI,0
15,890865353798103040,Лиля Денисова,vcntuhrqdufs303,2017-07-28T09:23:46.000Z,False,False,,Оруж в т.ч. саринное . Цитаты и философские высказывания   Разгадывание кроссвордов     ...  практикую. Юрист,0,0,219,"RT @smokersplanet: Maßanzüge für Zigarettenschachteln:   Das „Smokeshirt“ ist erwachsen geworden
https://t.co/f7BlabJwk6 https://t.co/O1hsD…",human,https://t.co/f7BlabJwk6,1
16,890865353798103040,Лиля Денисова,vcntuhrqdufs303,2017-07-28T09:23:46.000Z,False,False,,Оруж в т.ч. саринное . Цитаты и философские высказывания   Разгадывание кроссвордов     ...  практикую. Юрист,0,0,219,RT @myslidlyadushi: Строительство бань из бруса под ключ недорого https://t.co/uvmPW9QtCk #баниизбруса #баня #акция,human,https://t.co/uvmPW9QtCk,1
17,890865353798103040,Лиля Денисова,vcntuhrqdufs303,2017-07-28T09:23:46.000Z,False,False,,Оруж в т.ч. саринное . Цитаты и философские высказывания   Разгадывание кроссвордов     ...  практикую. Юрист,0,0,219,"RT @yo_gakutaiyaku: JUSTIN BIEBER Fes.2017
世界中が目を離せない”ジャスティン・ビーバー”全曲和訳しちゃいました。
#JB #Justin #ジャスティン #ビリーバー #ジャスティンビーバー
https://t.co/vswiKX2M…",human,https://t.co/vswiKX2M,1
18,890865353798103040,Лиля Денисова,vcntuhrqdufs303,2017-07-28T09:23:46.000Z,False,False,,Оруж в т.ч. саринное . Цитаты и философские высказывания   Разгадывание кроссвордов     ...  практикую. Юрист,0,0,219,"RT @siasatpk: سیاسی مخالفت سے قطع نظر کیا عامر لیاقت کو لائیو شو میں ایسی باتیں کرنی چاہئیں؟؟ 

https://t.co/dbncFSmL2A!",human,https://t.co/dbncFSmL2A,1
19,86896038,Balonazos / 18 años de FUTVE,Balonazos,2009-11-02T07:47:34.000Z,False,False,Venezuela,Medio Alternativo más Destacado del FutVe en las Temporadas 2011-2012 / 2012-2013 y 2013-2014 de la FVF y 2020 de los Premios El Mundo es un Balón.,124410,462,327882,"RT @HnosColmenarez: #LigaFutve Fase Final B l Jornada 3 l 

Min. 90+2 🕐I Final en La Carolina 🔥🌀💙 

➕3️⃣ En casa

#HnosColmenarez 4-0 @DvoL…",bot,,1
20,86896038,Balonazos / 18 años de FUTVE,Balonazos,2009-11-02T07:47:34.000Z,False,False,Venezuela,Medio Alternativo más Destacado del FutVe en las Temporadas 2011-2012 / 2012-2013 y 2013-2014 de la FVF y 2020 de los Premios El Mundo es un Balón.,124410,462,327882,"RT @DvoLaGuaira: ⏱ 46' | ¡Inicia el 2T!
@HnosColmenarez 2-0 @DvoLaGuaira
#️⃣: Jornada 3 (Fase Final B) - Liga FUTVE.
#SiempreNaranja #Venez…",bot,,1
21,86896038,Balonazos / 18 años de FUTVE,Balonazos,2009-11-02T07:47:34.000Z,False,False,Venezuela,Medio Alternativo más Destacado del FutVe en las Temporadas 2011-2012 / 2012-2013 y 2013-2014 de la FVF y 2020 de los Premios El Mundo es un Balón.,124410,462,327882,"RT @DvoLaGuaira: ⏱ 34' | Gol de Hermanos Colmenárez. Anotó Anuar Peláez.
@HnosColmenarez 2-0 @DvoLaGuaira
#️⃣: Jornada 3 (Fase Final B) - L…",bot,,1
22,86896038,Balonazos / 18 años de FUTVE,Balonazos,2009-11-02T07:47:34.000Z,False,False,Venezuela,Medio Alternativo más Destacado del FutVe en las Temporadas 2011-2012 / 2012-2013 y 2013-2014 de la FVF y 2020 de los Premios El Mundo es un Balón.,124410,462,327882,"RT @vesanchezv: Final en El Olimpico

@Caracas_FC 1
@EstudiantesMEFC 2

Con dos goles en los primeros cinco minutos y una excelsa actuación…",bot,,1
23,86896038,Balonazos / 18 años de FUTVE,Balonazos,2009-11-02T07:47:34.000Z,False,False,Venezuela,Medio Alternativo más Destacado del FutVe en las Temporadas 2011-2012 / 2012-2013 y 2013-2014 de la FVF y 2020 de los Premios El Mundo es un Balón.,124410,462,327882,"RT @EstudiantesMEFC: #VenezuelaEsFUTVE  #LigaFUTVE⚽🔴⚪

🚩#J3 #FaseFinalB

⏱️90'+4'

🎙️Final del partido¡Victoria en la capital!

@Caracas_FC…",bot,,1
24,875848597618786304,حارث محمد,kkbwgzrjormcrm1,2017-06-16T22:52:32.000Z,False,False,,"مشتاق لك مشتاق ك مشتاق لك 

مشتاق لك مشتاق لك  . وآعيدها

مشتاق لك مشتاق لك مشتاق لك

ليت لوزن  يسمح  عشان ازيدها",1,0,255,"RT @lamawbs: موقع موثوق لزيادة المتابعين وبأسعار تنافسه
👇🏼👇🏼

https://t.co/HTp0AO0weH

 #ريالتي_زد_رصيدك6",bot,https://t.co/HTp0AO0weH,1
25,491646384,Wayne jr Haro,WaynejrHaro,2012-02-13T21:27:28.000Z,False,False,,,12,0,12,"RT @HeymanHustle: NOW ON THE HUSTLE - @jtimberlake is Bringin' #Filthy Back!

https://t.co/I30IIKoI2O https://t.co/gUjCpXuIJZ",bot,https://t.co/I30IIKoI2O,1
26,491646384,Wayne jr Haro,WaynejrHaro,2012-02-13T21:27:28.000Z,False,False,,,12,0,12,RT @Marketlike1: https://t.co/RR0Tn4kw1g,bot,https://t.co/RR0Tn4kw1g,1
27,491646384,Wayne jr Haro,WaynejrHaro,2012-02-13T21:27:28.000Z,False,False,,,12,0,12,"RT @_ArtistRack: Why not get your #Music featured on #ArtistRack and have it heard by thousands, find out more here:
https://t.co/sTGvSEQdi2",bot,https://t.co/sTGvSEQdi2,1
28,491646384,Wayne jr Haro,WaynejrHaro,2012-02-13T21:27:28.000Z,False,False,,,12,0,12,RT @CraigWSmalleyEA: BTW @TMobileHelp did nothing but wanted me to fill out a form after 12 calls to customer service.  I’m losing $15k a d…,bot,,1
29,491646384,Wayne jr Haro,WaynejrHaro,2012-02-13T21:27:28.000Z,False,False,,,12,0,12,RT @Iam360WISE: CHOOSE PROVEN TRACK RECORD OF CREATING THE LARGEST #INFLUENCE SOCIAL MEDIA VISIBILITY IN THE MARKET PLACE FOR #BRANDS #SMAL…,bot,,1
